,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
project_id,ifi,country,year,doc_type,item_type,label,primary_category,specific_outcome,intended_or_measured,species_tags,evidence_text,citations,needs_review_flag,duplicate_flag,source_pages,source_sections,,,,
P164509,World Bank,Niger,2019,PAD,outcome,Increased yield of livestock products (cattle meat and eggs),Sustainable Economic Growth,Productivity,Intended,cattle; poultry,PDO indicators include the percentage increase in yields of livestock products such as cattle meat and eggs.,file:///home/oai/share/2019-05-30_PAD2957_niger-agricultural-and-livestock-transformation-project_english.pdf#:~:text=AGRICULTURAL%20AND%20LIVESTOCK%20TRANSFORMATION%20PROJECT,FALSE,Results Framework,PDO Indicators,,,,,
P164509,World Bank,Niger,2019,PAD,outcome,Increase in value of marketed agricultural commodities,Sustainable Economic Growth,Income per capita,Intended,unspecified,PDO‑level outcomes measure increases in the value of marketed agricultural commodities produced by small and medium farmers and agri‑food SMEs.,file:///home/oai/share/2019-05-30_PAD2957_niger-agricultural-and-livestock-transformation-project_english.pdf#:~:text=To%20increase%20access%20to%20markets,Percentage,FALSE,Results Framework,PDO Indicators,,,,
P164509,World Bank,Niger,2019,PAD,outcome,Farmers reached with agricultural assets or services (women and youth),Inclusivity & Women’s Empowerment,Knowledge increase,Measured,unspecified,"PDO indicators track the number of farmers reached with agricultural assets or services, disaggregated by gender and youth.",file:///home/oai/share/2019-05-30_PAD2957_niger-agricultural-and-livestock-transformation-project_english.pdf#:~:text=Component%201%3A%20Improving%20the%20quality,CRI%2C%20Number,FALSE,Results Framework,PDO Indicators,,,,
P164509,World Bank,Niger,2019,PAD,outcome,Policies developed and revised,Inducing Policy Change,New policies passed,Measured,unspecified,Intermediate results indicators count the number of sectoral policies developed or revised as part of the project.,file:///home/oai/share/2019-05-30_PAD2957_niger-agricultural-and-livestock-transformation-project_english.pdf#:~:text=Number%20of%20sectoral%20policies%20,Number,FALSE,Results Framework,Intermediate Indicators,,,,
P164509,World Bank,Niger,2019,PAD,outcome,Farmers satisfied with extension and veterinary services,Sustainable Economic Growth,Knowledge increase,Measured,unspecified,Intermediate results indicators measure the percentage of farmers satisfied with the extension and veterinary services provided by the project.,file:///home/oai/share/2019-05-30_PAD2957_niger-agricultural-and-livestock-transformation-project_english.pdf#:~:text=Beneficiary%20satisfaction%20rate%20with%20services,Percentage,FALSE,Results Framework,Intermediate Indicators,,,,
P164509,World Bank,Niger,2019,PAD,outcome,Reduced time to deliver crisis support,Resilience,Resilience,Measured,unspecified,"Indicators measure the average time needed to reach 80 percent of beneficiaries during crises, reflecting improved crisis response.",file:///home/oai/share/2019-05-30_PAD2957_niger-agricultural-and-livestock-transformation-project_english.pdf#:~:text=Decrease%20in%20time%20between%20request,Percentage,FALSE,Results Framework,Intermediate Indicators,,,,
P164509,World Bank,Niger,2019,PAD,outcome,Matching grant accounts opened and loans disbursed,Sustainable Economic Growth,Market efficiency,Measured,unspecified,"Results indicators track the number of matching grant accounts opened and the volume of loans disbursed under the cost‑sharing financing program, including repayment performance.",file:///home/oai/share/2019-05-30_PAD2957_niger-agricultural-and-livestock-transformation-project_english.pdf#:~:text=Component%202%3A%20Support%20to%20private,Numberfile:///home/oai/share/2019-05-30_PAD2957_niger-agricultural-and-livestock-transformation-project_english.pdf#:~:text=Number%20of%20loans%20for%20starting,an%20agriculture%20business%20as%20a,FALSE,Results Framework,Intermediate Indicators,,,
P165397,World Bank,Niger,2019,PID/ISDS,objective,Project Development Objective,,,,multiple,The PID datasheet states that the project development objective (PDO) is to improve the resilience of the populations and of production systems to climate change and variability in targeted communes.,file:///home/oai/share/2019-03-21_PIDISDSA23715_project-information-document-integrated-safeguards-data-sheet-additional-financing-for-niger-capcr-p165397_english.pdf#:~:text=The%20project%20development%20objective%20,changeand%20variability%20in%20targeted%20Communes,FALSE,p. 3,Datasheet,,,,
P165397,World Bank,Niger,2019,PID/ISDS,intervention,Mainstream climate resilience into sector policies and local development plans,Policy & Regulatory,,,unspecified,"The project’s Component 1 aims to make socioeconomic development policies more responsive to climate change and to implement a communication strategy and knowledge management system. Sub‑component 1.1 supported integrating climate change into national sector strategies and local development plans so that policies in health, water and roads account for climate impacts, and the Additional Financing will provide technical assistance to translate these strategies into action plans and align Niger’s policies with its Nationally Determined Contribution.",file:///home/oai/share/2019-03-21_PIDISDSA23715_project-information-document-integrated-safeguards-data-sheet-additional-financing-for-niger-capcr-p165397_english.pdf#:~:text=16,Green%20Climate%20Fund%20and%20others,FALSE,p. 7–9,Components and indicators,,,,
P165397,World Bank,Niger,2019,PID/ISDS,intervention,Communication strategy and knowledge management with new technologies,Advisory and Extension,,,unspecified,"The project’s sub‑component 1.2 provided technical assistance, goods and services for defining and implementing a communication strategy and an effective knowledge management system. The AF introduces sub‑component 1.3 to integrate new technologies, such as satellite imagery, into the knowledge management system and improve spatial planning and disaster‑risk management, linking with the project’s monitoring tools.",file:///home/oai/share/2019-03-21_PIDISDSA23715_project-information-document-integrated-safeguards-data-sheet-additional-financing-for-niger-capcr-p165397_english.pdf#:~:text=19.%20Sub,be%20continued%20under%20the%20AF,FALSE,p. 7–9,Components and indicators,,,,
P165397,World Bank,Niger,2019,PID/ISDS,intervention,Improve resilience of agro‑sylvo‑pastoral systems and scale up sustainable land management,Livestock Management & Technologies,,,multiple,"Intermediate indicators for Component 2 include the percentage of producers adopting SLM practices introduced by the project and the number of agricultural and sylvo‑pastoral hectares under SLM. The project also measures the quantity of animal feed supplements produced and the number of integrated services platforms (""Maisons du paysan"") that provide advisory services and storage for feed and inputs.",file:///home/oai/share/2019-03-21_PIDISDSA23715_project-information-document-integrated-safeguards-data-sheet-additional-financing-for-niger-capcr-p165397_english.pdf#:~:text=%E2%80%A2%20Producers%20adopting%20SLM%20practices,15%29%20%E2%80%A2,FALSE,p. 7–9,Components and indicators,,,,
P165397,World Bank,Niger,2019,PID/ISDS,intervention,Adaptive social protection and support for vulnerable households,Behavior Communication Change & Social Programs,,,unspecified,The project description notes that a new sub‑component integrates innovative measures for protecting the most poor and vulnerable households. Adaptive Social Protection (ASP) activities will be financed to help households cope with climate shocks and variability.,file:///home/oai/share/2019-03-21_PIDISDSA23715_project-information-document-integrated-safeguards-data-sheet-additional-financing-for-niger-capcr-p165397_english.pdf#:~:text=planning%20Sub%20component%201,coordination%20of%20the%20Project%20activities,FALSE,p. 7–9,Components and indicators,,,,
P165397,World Bank,Niger,2019,PID/ISDS,intervention,"Integrated services platforms (""Maisons du paysan"")",Rural/Public Infrastructure,,,unspecified,"Intermediate indicators count the number of operational integrated services platforms known as “Maisons du paysan.” These platforms provide advisory services, storage facilities and training to support agricultural and pastoral producers and improve climate resilience.",file:///home/oai/share/2019-03-21_PIDISDSA23715_project-information-document-integrated-safeguards-data-sheet-additional-financing-for-niger-capcr-p165397_english.pdf#:~:text=Quantity%20of%20animal%20food%20supplements,15%29%20%E2%80%A2,FALSE,p. 7–9,Components and indicators,,,,
P165397,World Bank,Niger,2019,PID/ISDS,outcome,Policies incorporating climate resilience,Inducing Policy Change,policy reform,intended,unspecified,Intermediate indicators include the number of sector policies incorporating climate resilience and the number of local development plans and annual investment plans that integrate climate resilience.,file:///home/oai/share/2019-03-21_PIDISDSA23715_project-information-document-integrated-safeguards-data-sheet-additional-financing-for-niger-capcr-p165397_english.pdf#:~:text=%E2%80%A2%20Sector%20policies%20which%20fully,38,FALSE,p. 7–8,Results framework,,,,
P165397,World Bank,Niger,2019,PID/ISDS,outcome,Dissemination of climate resilience knowledge products,Resilience,knowledge dissemination,intended,unspecified,The project aims to disseminate 60 climate resilience knowledge products and inform 2 million people about climate issues.,file:///home/oai/share/2019-03-21_PIDISDSA23715_project-information-document-integrated-safeguards-data-sheet-additional-financing-for-niger-capcr-p165397_english.pdf#:~:text=%E2%80%A2%20Climate%20resilience%20knowledge%20products,2%2C000%2C000,FALSE,p. 7–8,Results framework,,,,
P165397,World Bank,Niger,2019,PID/ISDS,outcome,Producers adopting sustainable land management practices,Environmental Sustainability,land area / adoption,intended,multiple,"Component 2 indicators measure the percentage of producers adopting SLM practices introduced by the project, along with additional agricultural and sylvo‑pastoral areas brought under SLM.",file:///home/oai/share/2019-03-21_PIDISDSA23715_project-information-document-integrated-safeguards-data-sheet-additional-financing-for-niger-capcr-p165397_english.pdf#:~:text=%E2%80%A2%20Producers%20adopting%20SLM%20practices,32%2C000%20ha%29%20%E2%80%A2,FALSE,p. 7–8,Results framework,,,,
